"Student Discipline Data by Race and Gender
State and District Levels
2016-17, Final Survey 5 ",,,,,,,,,,,,,
50,PALM BEACH  ,F,Expelled With Continuing Educational Services,2,11,5,1,0,1,0,7,13,20
50,PALM BEACH  ,I,Suspension In-School,"1,549","3,173","1,875",64,8,54,176,"2,075","4,824","6,899"
50,PALM BEACH  ,O,Suspension Out-of-School,"1,555","5,653","2,214",66,9,62,236,"2,940","6,855","9,795"
50,PALM BEACH  ,P,Placement in Alternative Educational Setting,4,31,6,0,0,0,0,5,36,41
50,PALM BEACH  ,R,Physical Restraint,5,16,1,0,1,0,1,2,22,24
50,PALM BEACH  ,S,Other SES IR Defined,46,248,78,1,0,2,10,104,281,385
51,PASCO       ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
51,PASCO       ,I,Suspension In-School,"2,273",495,892,25,3,22,206,"1,246","2,670","3,916"
51,PASCO       ,O,Suspension Out-of-School,"2,528",624,930,29,2,21,203,"1,254","3,083","4,337"
51,PASCO       ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
51,PASCO       ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
51,PASCO       ,S,Other SES IR Defined,60,16,21,0,0,2,2,22,79,101
52,PINELLAS    ,F,Expelled With Continuing Educational Services,5,9,1,0,0,0,0,6,9,15
52,PINELLAS    ,H,Suspension Extended Pending Hearing,34,25,6,1,0,0,5,28,43,71
52,PINELLAS    ,I,Suspension In-School,"3,700","3,648","1,300",107,21,22,419,"3,342","5,875","9,217"
52,PINELLAS    ,L,Seclusion,3,6,1,1,0,0,2,4,9,13
52,PINELLAS    ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
52,PINELLAS    ,O,Suspension Out-of-School,"1,645","2,227",567,56,10,3,234,"1,576","3,166","4,742"
52,PINELLAS    ,P,Placement in Alternative Educational Setting,142,226,48,6,0,1,27,158,292,450
52,PINELLAS    ,R,Physical Restraint,18,4,2,0,0,0,1,2,23,25
52,PINELLAS    ,S,Other SES IR Defined,48,10,7,1,0,0,7,10,63,73
53,POLK        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
53,POLK        ,F,Expelled With Continuing Educational Services,7,7,5,0,0,0,0,4,15,19
53,POLK        ,I,Suspension In-School,"2,110","2,642","1,964",28,4,29,234,"2,410","4,601","7,011"
53,POLK        ,O,Suspension Out-of-School,"3,791","4,529","3,448",43,10,61,385,"3,820","8,447","12,267"
53,POLK        ,P,Placement in Alternative Educational Setting,96,117,70,1,0,2,7,71,222,293
53,POLK        ,S,Other SES IR Defined,28,20,3,0,0,0,1,21,31,52
54,PUTNAM      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
54,PUTNAM      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
54,PUTNAM      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
54,PUTNAM      ,I,Suspension In-School,387,296,110,2,0,3,37,277,558,835
54,PUTNAM      ,O,Suspension Out-of-School,452,539,112,2,0,7,49,325,836,"1,161"
54,PUTNAM      ,P,Placement in Alternative Educational Setting,32,36,13,0,0,1,4,24,62,86
54,PUTNAM      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
55,ST. JOHNS   ,I,Suspension In-School,"1,169",324,169,22,6,6,65,468,"1,293","1,761"
55,ST. JOHNS   ,O,Suspension Out-of-School,"1,056",315,123,29,6,4,44,359,"1,218","1,577"
55,ST. JOHNS   ,P,Placement in Alternative Educational Setting,13,4,2,0,0,0,0,2,17,19
55,ST. JOHNS   ,R,Physical Restraint,27,10,4,0,1,0,0,6,36,42
55,ST. JOHNS   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
56,ST. LUCIE   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
56,ST. LUCIE   ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
56,ST. LUCIE   ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
56,ST. LUCIE   ,I,Suspension In-School,576,"1,276",530,18,6,7,91,795,"1,709","2,504"
56,ST. LUCIE   ,O,Suspension Out-of-School,628,"1,546",518,10,3,4,116,774,"2,051","2,825"
56,ST. LUCIE   ,P,Placement in Alternative Educational Setting,26,69,19,0,0,0,4,42,76,118
56,ST. LUCIE   ,R,Physical Restraint,8,16,4,0,0,0,2,8,22,30
56,ST. LUCIE   ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
57,SANTA ROSA  ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
57,SANTA ROSA  ,I,Suspension In-School,998,162,85,7,1,11,128,403,989,"1,392"
57,SANTA ROSA  ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
57,SANTA ROSA  ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
57,SANTA ROSA  ,O,Suspension Out-of-School,573,86,42,7,0,6,67,197,584,781
57,SANTA ROSA  ,P,Placement in Alternative Educational Setting,44,3,2,0,0,0,4,16,37,53
57,SANTA ROSA  ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
58,SARASOTA    ,I,Suspension In-School,784,339,359,11,1,2,90,452,"1,134","1,586"
58,SARASOTA    ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
58,SARASOTA    ,O,Suspension Out-of-School,832,493,327,14,2,7,119,483,"1,311","1,794"
58,SARASOTA    ,P,Placement in Alternative Educational Setting,28,18,19,0,0,0,1,20,46,66
58,SARASOTA    ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
58,SARASOTA    ,S,Other SES IR Defined,20,2,1,0,1,0,2,5,21,26
59,SEMINOLE    ,F,Expelled With Continuing Educational Services,7,9,6,0,0,0,0,3,19,22
59,SEMINOLE    ,H,Suspension Extended Pending Hearing,2,1,7,0,0,0,0,8,2,10
59,SEMINOLE    ,I,Suspension In-School,"1,127","1,328",916,26,8,7,149,"1,154","2,407","3,561"
59,SEMINOLE    ,O,Suspension Out-of-School,949,"1,192",710,19,7,5,117,887,"2,112","2,999"
59,SEMINOLE    ,P,Placement in Alternative Educational Setting,58,107,49,1,0,1,8,69,155,224
59,SEMINOLE    ,S,Other SES IR Defined,20,6,7,0,0,0,1,6,28,34
60,SUMTER      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
60,SUMTER      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
60,SUMTER      ,I,Suspension In-School,747,357,182,7,0,1,60,483,871,"1,354"
60,SUMTER      ,O,Suspension Out-of-School,330,259,67,3,1,0,31,184,507,691
60,SUMTER      ,P,Placement in Alternative Educational Setting,8,2,1,0,0,0,0,2,9,11
60,SUMTER      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
61,SUWANNEE    ,C,Corporal Punishment,120,25,16,0,0,1,10,16,156,172
61,SUWANNEE    ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
61,SUWANNEE    ,I,Suspension In-School,389,162,94,1,0,1,36,209,474,683
61,SUWANNEE    ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
61,SUWANNEE    ,O,Suspension Out-of-School,177,107,37,1,0,1,14,99,238,337
61,SUWANNEE    ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
61,SUWANNEE    ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
61,SUWANNEE    ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
62,TAYLOR      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
62,TAYLOR      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
62,TAYLOR      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
62,TAYLOR      ,I,Suspension In-School,301,266,12,2,0,3,37,218,403,621
62,TAYLOR      ,O,Suspension Out-of-School,211,168,5,2,0,2,28,138,278,416
62,TAYLOR      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
63,UNION       ,C,Corporal Punishment,62,17,1,0,1,1,10,22,70,92
63,UNION       ,I,Suspension In-School,302,83,12,1,1,1,33,153,280,433
63,UNION       ,O,Suspension Out-of-School,88,43,2,1,1,0,17,56,96,152
63,UNION       ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
64,VOLUSIA     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
64,VOLUSIA     ,I,Suspension In-School,"3,100","1,987","1,412",31,8,15,313,"2,405","4,461","6,866"
64,VOLUSIA     ,O,Suspension Out-of-School,"2,366","1,816","1,033",18,10,12,269,"1,610","3,914","5,524"
64,VOLUSIA     ,P,Placement in Alternative Educational Setting,121,135,73,1,1,0,15,106,240,346
64,VOLUSIA     ,R,Physical Restraint,9,4,4,0,0,0,2,2,17,19
64,VOLUSIA     ,S,Other SES IR Defined,175,96,35,1,1,2,13,85,238,323
65,WAKULLA     ,C,Corporal Punishment,52,6,3,0,0,0,3,2,62,64
65,WAKULLA     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
65,WAKULLA     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
65,WAKULLA     ,I,Suspension In-School,441,76,11,0,0,1,35,170,394,564
65,WAKULLA     ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
65,WAKULLA     ,O,Suspension Out-of-School,194,42,6,0,0,1,11,70,184,254
65,WAKULLA     ,P,Placement in Alternative Educational Setting,22,4,0,0,0,0,2,1,27,28
65,WAKULLA     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,I,Suspension In-School,498,123,73,2,1,2,55,215,539,754
66,WALTON      ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,O,Suspension Out-of-School,368,91,46,2,0,3,36,142,404,546
66,WALTON      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
66,WALTON      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
67,WASHINGTON  ,C,Corporal Punishment,87,36,3,0,0,0,6,13,119,132
67,WASHINGTON  ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
67,WASHINGTON  ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
67,WASHINGTON  ,I,Suspension In-School,328,141,11,0,0,6,35,163,358,521
67,WASHINGTON  ,O,Suspension Out-of-School,87,53,6,0,0,0,13,37,122,159
67,WASHINGTON  ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
67,WASHINGTON  ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
68,DEAF/BLIND  ,I,Suspension In-School,16,4,4,1,0,0,4,9,20,29
68,DEAF/BLIND  ,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
69,WASH SPECIAL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
71,FL VIRTUAL  ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
72,FAU LAB SCH ,I,Suspension In-School,17,12,11,0,0,0,1,11,30,41
72,FAU LAB SCH ,O,Suspension Out-of-School,5,7,10,0,0,0,2,1,23,24
72,FAU LAB SCH ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
73,FSU LAB SCH ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
73,FSU LAB SCH ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
73,FSU LAB SCH ,I,Suspension In-School,58,35,15,1,1,0,3,44,69,113
73,FSU LAB SCH ,O,Suspension Out-of-School,23,15,5,1,0,0,2,9,37,46
73,FSU LAB SCH ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
73,FSU LAB SCH ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
74,FAMU LAB SCH,I,Suspension In-School,0,61,0,0,0,0,0,28,33,61
74,FAMU LAB SCH,O,Suspension Out-of-School,1,49,1,0,0,0,0,21,30,51
75,UF LAB SCH  ,I,Suspension In-School,24,19,4,1,0,0,3,9,42,51
75,UF LAB SCH  ,O,Suspension Out-of-School,9,12,3,0,0,0,0,2,22,24
