50,PALM BEACH,3421,WORTHINGTON HIGH SCHOOL,31,94,125,2,63,97,COMMENDABLE,UNSATISFACTORY,DECLINING,,,,,,,YES,A,03,NO,84.5,35.0
50,PALM BEACH,3971,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,43,49,92,2,46,91,MAINTAINING,,DECLINING,,,,,,,YES,A,03,NO,89.9,31.1
50,PALM BEACH,4081,FLORIDA FUTURES ACADEMY NORTH CAMPUS,42,,42,1,42,74,MAINTAINING,,,,,,,,,YES,A,03,NO,83.6,21.5
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,,,,,,,I,,MAINTAINING,IMPROVING,,DECLINING,DECLINING,,,NO,A,04,NO,31.9,90.6
51,PASCO,2102,ACHIEVE CENTER OF PASCO,46,32,78,2,39,77,MAINTAINING,,DECLINING,,,,,,,NO,A,04,NO,37.7,94.7
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,32,31,63,2,32,96,MAINTAINING,UNSATISFACTORY,,,,,,,,YES,E,04,NO,24.1,61.9
51,PASCO,7071,JAMES IRVIN EDUCATION CENTER,39,35,74,2,37,70,MAINTAINING,,DECLINING,DECLINING,DECLINING,DECLINING,DECLINING,,,NO,A,04,NO,55.4,82.7
52,PINELLAS,0251,BAYSIDE HIGH SCHOOL,51,77,128,2,64,92,COMMENDABLE,MAINTAINING,DECLINING,,,,,,DECLINING,NO,A,03,YES,65.6,100
52,PINELLAS,0981,DISSTON ACADEMY,52,73,125,2,63,82,MAINTAINING,,,IMPROVING,DECLINING,,,,,NO,A,03,YES,69.6,100
52,PINELLAS,1801,CALVIN A. HUNSINGER SCHOOL,36,28,64,2,32,98,MAINTAINING,MAINTAINING,DECLINING,MAINTAINING,DECLINING,,,,,NO,E,04,YES,55.8,100
52,PINELLAS,2151,LEALMAN INNOVATION ACADEMY,23,23,46,2,23,97,UNSATISFACTORY,UNSATISFACTORY,DECLINING,DECLINING,DECLINING,MAINTAINING,DECLINING,MAINTAINING,DECLINING,NO,A,04,YES,70.0,100
52,PINELLAS,2441,CHI CHI RODRIQUEZ ACADEMY,38,45,83,2,42,100,MAINTAINING,MAINTAINING,IMPROVING,DECLINING,MAINTAINING,IMPROVING,DECLINING,MAINTAINING,IMPROVING,NO,A,04,YES,45.6,100
52,PINELLAS,2821,PINELLAS SECONDARY SCHOOL,42,38,80,2,40,82,MAINTAINING,,,,,,,MAINTAINING,,NO,A,04,YES,69.9,100
52,PINELLAS,3231,RICHARD L. SANDERS SCHOOL,6,16,22,2,11,79,UNSATISFACTORY,,,,,,,,,NO,E,04,YES,72.1,100
52,PINELLAS,3341,CLEARWATER INTERMEDIATE,18,25,43,2,22,98,UNSATISFACTORY,UNSATISFACTORY,DECLINING,MAINTAINING,DECLINING,MAINTAINING,DECLINING,MAINTAINING,MAINTAINING,NO,A,04,YES,76.3,100
52,PINELLAS,6371,PINELLAS GULF COAST ACADEMY,68,89,157,2,79,81,MAINTAINING,,,,,,,,,NO,A,03,YES,45.5,92.1
52,PINELLAS,7071,DROPOUT PREVENTION SCHOOL,49,63,112,2,56,86,MAINTAINING,,,,,,,,DECLINING,NO,A,04,NO,52.0,48.6
52,PINELLAS,7073,EYES-E-NINI-HASSEE CAMP,38,64,102,2,51,97,COMMENDABLE,COMMENDABLE,DECLINING,,,,,,,NO,A,04,NO,.,3.8
52,PINELLAS,7491,PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES (MYCROSCHOOL PINELLAS),41,70,111,2,56,59,MAINTAINING,,,,,,,,,YES,A,03,YES,81.0,100
52,PINELLAS,7731,ENTERPRISE CHARTER HIGH SCHOOL,56,93,149,2,75,100,COMMENDABLE,MAINTAINING,DECLINING,,,,,,,YES,A,03,YES,46.1,89.2
53,POLK,0421,DON E WOODS OPPORTUNITY CENTER,26,21,47,2,24,91,UNSATISFACTORY,UNSATISFACTORY,,,DECLINING,DECLINING,,,,NO,A,04,NO,74.5,100
53,POLK,0921,REAL ACADEMY (REACHING EVERY ADOLESCENT LEARNER),16,11,27,2,14,83,UNSATISFACTORY,UNSATISFACTORY,,,,,,,,NO,A,04,YES,65.9,100
53,POLK,0932,COMPASS MIDDLE CHARTER SCHOOL,27,33,60,2,30,100,MAINTAINING,MAINTAINING,DECLINING,DECLINING,DECLINING,MAINTAINING,IMPROVING,IMPROVING,MAINTAINING,YES,A,04,YES,72.3,100
53,POLK,1381,ROOSEVELT ACADEMY,23,31,54,2,27,99,MAINTAINING,MAINTAINING,DECLINING,IMPROVING,DECLINING,,,,,NO,E,04,YES,50.4,90.4
53,POLK,1491,GAUSE ACADEMY OF LEADERSHIP,26,34,60,2,30,89,MAINTAINING,MAINTAINING,MAINTAINING,,DECLINING,MAINTAINING,MAINTAINING,DECLINING,MAINTAINING,NO,A,04,NO,65.7,100
53,POLK,2001,BILL DUNCAN OPPORTUNITY CENTER,33,25,58,2,29,89,MAINTAINING,UNSATISFACTORY,,,,DECLINING,,,,NO,A,04,NO,65.4,100
53,POLK,8003,POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL,54,98,152,2,76,96,COMMENDABLE,MAINTAINING,,,,,,,,YES,A,03,NO,62.8,7.0
53,POLK,8004,NEW BEGINNINGS HIGH SCHOOL,,,,,,,I,,,,,,,,,YES,A,04,YES,75.9,88.8
53,POLK,8143,OUR CHILDREN'S ACADEMY,23,8,31,2,16,93,UNSATISFACTORY,MAINTAINING,IMPROVING,DECLINING,,,,,,YES,E,04,YES,52.4,3.4
54,PUTNAM,0321,ELEANOR H. MILLER SCHOOL,17,,17,1,17,92,UNSATISFACTORY,MAINTAINING,DECLINING,,DECLINING,,,,,NO,E,04,NO,50.0,100
55,ST. JOHNS,0032,GAINES ALTERNATIVE AT HAMBLEN,17,32,49,2,25,91,UNSATISFACTORY,,,,,,,MAINTAINING,,NO,A,04,YES,.,41.8
55,ST. JOHNS,0033,ST. JOHNS TECHNICAL HIGH SCHOOL,36,31,67,2,34,99,MAINTAINING,COMMENDABLE,MAINTAINING,MAINTAINING,DECLINING,MAINTAINING,,,DECLINING,NO,A,04,YES,40.0,71.9
55,ST. JOHNS,0061,ST JOHNS COUNTY TRANSITION PROGRAM,30,,30,1,30,92,MAINTAINING,,,,,,,,,NO,E,04,YES,37.1,73.2
56,ST. LUCIE,0162,PERFORMANCE BASED PREPARATORY ACADEMY,36,,36,1,36,95,MAINTAINING,,,,,,,,,NO,A,03,YES,79.2,100
56,ST. LUCIE,0205,DALE CASSENS EDUCATION COMPLEX,24,34,58,2,29,97,MAINTAINING,,DECLINING,DECLINING,DECLINING,DECLINING,DECLINING,,,NO,A,04,YES,80.4,100
56,ST. LUCIE,0212,ACCELERATION ACADEMY,48,,48,1,48,96,MAINTAINING,,,,,,,,,NO,A,03,NO,78.4,50.7
57,SANTA ROSA,0152,SANTA ROSA ADULT SCHOOL,49,40,89,2,45,96,MAINTAINING,,,,,,,,,NO,A,03,NO,14.5,70.5
57,SANTA ROSA,8001,LEARNING ACADEMY OF SANTA ROSA,35,38,73,2,37,95,MAINTAINING,UNSATISFACTORY,IMPROVING,,,,,,,YES,A,04,YES,24.9,84.3
58,SARASOTA,0293,OAK PARK SCHOOL,30,37,67,2,34,99,MAINTAINING,,MAINTAINING,MAINTAINING,,,,,,NO,E,04,NO,41.7,67.0
59,SEMINOLE,0311,ENDEAVOR SCHOOL,24,25,49,2,25,86,UNSATISFACTORY,UNSATISFACTORY,DECLINING,DECLINING,DECLINING,,,,,NO,E,04,YES,58.5,75.4
60,SUMTER,3001,SUMTER ALTERNATIVES,26,33,59,2,30,100,MAINTAINING,,,,,,,,,NO,A,04,NO,59.7,86.7
61,SUWANNEE,9003,FLORIDA SHERIFF'S BOYS RANCH,44,22,66,2,33,90,MAINTAINING,UNSATISFACTORY,DECLINING,DECLINING,IMPROVING,,,,,NO,A,04,NO,26.2,2.2
64,VOLUSIA,7841,THE CHILES ACADEMY,61,40,101,2,51,68,MAINTAINING,,DECLINING,,,,,,,YES,A,03,YES,80.6,98.7
64,VOLUSIA,7891,RICHARD MILBURN ACADEMY,27,34,61,2,31,78,MAINTAINING,,,,,,DECLINING,,,YES,A,03,YES,74.9,77.5
64,VOLUSIA,9850,HOSPITAL HOMEBOUND,,45,45,1,45,82,MAINTAINING,,,,,,,,,NO,E,04,NO,34.4,57.5
64,VOLUSIA,9860,CATAPULT ACADEMY,47,69,116,2,58,67,MAINTAINING,,,,,,,,,NO,A,03,NO,54.8,44.7
64,VOLUSIA,9870,LEGACY SCHOLARS ACADEMY,43,31,74,2,37,96,MAINTAINING,UNSATISFACTORY,,,,,,,,NO,A,04,NO,50.0,78.4
66,WALTON,1111,"WALTON ACADEMY, INC.",21,32,53,2,27,86,MAINTAINING,UNSATISFACTORY,DECLINING,,,,DECLINING,DECLINING,IMPROVING,YES,A,04,YES,41.1,84.2
67,WASHINGTON,0152,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION,,,,,,,I,,,,,,DECLINING,,,NO,A,04,NO,34.2,82.4
68,DEAF/BLIND,0011,DEAF ELEMENTARY SCHOOL (FSDB),35,40,75,2,38,98,MAINTAINING,UNSATISFACTORY,DECLINING,DECLINING,DECLINING,,,,,NO,E,01,YES,38.5,70.0
68,DEAF/BLIND,0012,DEAF MIDDLE SCHOOL (FSDB),59,51,110,2,55,99,COMMENDABLE,MAINTAINING,MAINTAINING,MAINTAINING,DECLINING,,,,,NO,E,02,YES,59.3,81.0
68,DEAF/BLIND,0013,DEAF HIGH SCHOOL (FSDB),28,35,63,2,32,99,MAINTAINING,UNSATISFACTORY,DECLINING,IMPROVING,DECLINING,,,,,NO,E,03,NO,62.6,90.9
68,DEAF/BLIND,0014,BLIND ELEMENTARY SCHOOL (FSDB),33,26,59,2,30,100,MAINTAINING,MAINTAINING,DECLINING,,,,,,,NO,E,01,YES,35.0,78.3
68,DEAF/BLIND,0015,BLIND MIDDLE SCHOOL (FSDB),57,61,118,2,59,99,COMMENDABLE,MAINTAINING,DECLINING,DECLINING,DECLINING,,,,,NO,E,02,YES,50.0,82.8
68,DEAF/BLIND,0016,BLIND HIGH SCHOOL (FSDB),45,41,86,2,43,98,MAINTAINING,MAINTAINING,DECLINING,DECLINING,,,,,,NO,E,03,NO,48.9,84.8
